dataset_name,estimator_name,estimator_kwargs,error_mean,error_std,error_best,num_params,speed,best_args,individual_trials,threshold_method
online_shoppers,ttml_xgb,12-27,1.817611435815099,0.1661045728372575,1.6059024874255596,24593,249472.46252278177,,"[1.7667897746703194, 1.8245390810168918, 1.9218450024234655, 1.8202876198444045, 1.7048122905594785, 2.1617251032065803, 1.6059024874255596, 1.6732048824458798, 1.9963529811418692, 1.6113762616416947, 1.7168076242387758, 2.0076941211662658]",data
default_credit_card,ttml_xgb,4-185,5.219332650048272,1.5952811128693816,2.165096079965844,27948,572869.7102471703,,"[6.191552979339231, 5.8485033959847605, 6.3710765124472575, 4.96810213937586, 6.759004759397803, 2.165096079965844, 4.179394655548099, 2.5672060170158217, 5.291950783829191, 6.958464045088939, 7.176715881463808, 4.15492455112264]",data
bank_marketing,ttml_mlp1,2-22,0.25548544379014787,0.04324688840262639,0.19318978363019376,606,1620736.8269093626,,"[0.25740687401958795, 0.2533184126222226, 0.19318978363019376, 0.37324471093008643, 0.2378122294654121, 0.28009477666405325, 0.2240920080094316, 0.2585409789853636, 0.2535882930512232, 0.285087509559436, 0.22572123275140116, 0.223728515793363]",data
online_shoppers,ttml_mlp1,9-126,2.6658874519066695,0.8721667808647674,1.392967256416243,44059,316745.14245636645,,"[2.5823175708352526, 4.551200561100272, 2.9387009630150174, 1.7984935638573094, 2.5584070451155156, 2.908695489617544, 1.8022220028770262, 2.337873706447217, 3.0495445468311764, 3.9773757882460616, 2.0928509285214045, 1.392967256416243]",data
online_shoppers,ttml_rf,15-32,2.2811378791214616,1.0307041156137942,0.5718069066163257,42371,95395.69523456554,,"[3.346410728330592, 1.9072579998223373, 2.706219198083169, 0.5718069066163257, 2.4039441208435286, 3.5510874403768673, 3.2200500884899177, 3.0989496095033395, 3.0747135394230947, 0.7782959482747664, 1.9043724598218987, 0.8105465098716985]",data
census_income,ttml_mlp1,11-158,0.9239509684904575,0.9220577837615911,0.45402061201395066,35376,324838.3217706419,,"[0.9572376476460918, 0.8055161924916465, 0.5039124877797172, 3.9490011441504143, 0.5007518460871575, 0.5899026613948634, 0.6511245061826719, 0.6901721085801421, 0.7557666657748523, 0.6148647014620925, 0.6151410483218901, 0.45402061201395066]",data
gas_turbine,ttml_rf,13-93,1.2107794797988036,0.08427069688555539,1.0724694778073645,124267,125511.50699609032,,"[1.1111871407170375, 1.2077470613734018, 1.1963382147520727, 1.1478559051514339, 1.3312913194996212, 1.2391876252817846, 1.1066677368931894, 1.2152505540035325, 1.2670466163036156, 1.0724694778073645, 1.318870496026555, 1.315441609776035]",data
default_credit_card,ttml_mlp1,2-188,1.0270884135187763,0.34358047170940126,0.5884475458346143,7280,722691.7218192687,,"[1.0965948427533128, 0.7918488041009999, 0.9278820588049558, 1.4303754037013927, 1.105639223725917, 1.412350130236081, 0.7120505539282221, 1.8020463902682307, 0.871367387412512, 0.5884475458346143, 0.7515230514493737, 0.834935570009703]",data
ai4i2020,ttml_xgb,16-82,0.6596812769391365,0.7852297123590788,0.2032808449358503,60345,647225.4907558968,,"[0.5592580274600442, 0.2268858077306026, 0.6674454074468352, 0.4465935494811048, 0.42790042827654423, 0.531076854245783, 0.6259210602977664, 0.24896392842873805, 0.2032808449358503, 0.3782635790514659, 0.38138701069460146, 3.219198825220301]",data
power_plant,ttml_mlp2,8-33,29.141607314769463,3.5587278981123,24.691068266428655,4752,2405805.0297473553,,"[28.47803871509436, 26.92424915376679, 24.691068266428655, 30.9428669227686, 37.58243322732089, 25.342065274366377, 32.134866391586144, 26.64755062998946, 27.493161579836485, 27.6302742764633, 28.528811419340276, 33.30390192027222]",data
ai4i2020,ttml_xgb,7-121,0.5887835216803081,0.7744392457460338,0.2489333252794181,17159,1764776.872059776,,"[0.44452418134486066, 0.4484042563857291, 0.2489333252794181, 3.1441096686172187, 0.3598463091445533, 0.2885171668089148, 0.37858517517123363, 0.28451482076353385, 0.2767900077131134, 0.4849229411577568, 0.2730114000482896, 0.4332430077290749]",data
gas_turbine,ttml_mlp2,12-22,7.051994846262068,1.0791209787566216,5.32870960439538,25728,246091.7471453967,,"[7.665466860511032, 6.253202405758785, 6.463424202801936, 8.051674727377712, 9.307169530189423, 7.83830480394873, 5.599384593832748, 6.694157950709154, 7.6996638579821655, 5.32870960439538, 7.185245309890118, 6.537534307747615]",data
online_shoppers,ttml_mlp1,12-19,3.7178689876998345,0.7542098751673596,2.815963535711704,17417,213213.2901470984,,"[3.45746974030896, 3.222506325945424, 3.169041415243699, 2.939059052909324, 3.1815669770859825, 3.975320720268599, 4.092376276160375, 5.607540846787927, 4.106480388314372, 2.815963535711704, 3.5827057414678487, 4.464396832193809]",data
online_shoppers,ttml_mlp1,4-175,1.0201062694442895,0.5424049717885472,0.4679230134749254,11328,769360.9453096406,,"[0.7131620466074358, 0.5279260471891041, 0.984203824032205, 0.5544485019624739, 0.4679230134749254, 0.6822904030073462, 2.2997033271209375, 1.498896873153016, 1.4641976954867206, 0.4703963688021578, 1.1371649695183803, 1.4409621629767728]",data
online_shoppers,ttml_mlp2,7-182,1.9095616085949392,1.2971640130491073,0.646145069206465,35733,534371.9669954627,,"[1.600462940769289, 0.9131747930712579, 1.270273126197446, 0.646145069206465, 1.1838905938753939, 1.094780572159375, 4.841773496131338, 3.4959132004350435, 0.6933102095829383, 1.2733222714261432, 2.3421951476010148, 3.5594978826835653]",data
ai4i2020,ttml_xgb,14-158,0.6830438358163047,0.6955073999109453,0.1137178709886309,79725,737311.598435377,,"[0.26261862144091486, 0.1137178709886309, 0.3425459349044001, 0.29150649804140927, 0.9634906329302636, 0.508103002027331, 1.905282088681085, 0.3524408742260571, 0.6703983950796555, 2.375449997109026, 0.23460688588758047, 0.17636522847930197]",data
census_income,ttml_mlp1,19-33,1.3227804332943254,0.35430548709688525,0.783097320900035,38804,99955.00699564816,,"[1.3950315083610842, 2.0869877924742553, 1.252250822004274, 1.0948631351160234, 1.363299869168437, 0.783097320900035, 1.4653322961177215, 1.488349008492914, 1.3614947198029517, 1.0311447825151332, 1.738697831343357, 0.8128161132357167]",data
gas_turbine,ttml_xgb,18-102,0.9732066728539882,0.054252675465717895,0.8954088238410671,258984,54825.9962564763,,"[0.9001605429451676, 1.0012932022356993, 0.9483153283527161, 0.9324988356243267, 1.0172331443712952, 1.076389349742983, 0.9487453043045451, 1.0228722650620525, 1.0310829629959002, 0.930019087951801, 0.974461226820306, 0.8954088238410671]",data
online_shoppers,ttml_mlp2,5-24,1.0934325071268007,0.5597957658158155,0.5549971924343513,3984,824293.2128907791,,"[0.9164873984736074, 1.1019982590436208, 2.0339126790061473, 0.6998735529557796, 0.6963271681509591, 0.7045371960056191, 0.5549971924343513, 0.646992194019469, 1.0122509232037402, 0.9135636338731564, 1.4273048660572725, 2.4129450222978854]",data
online_shoppers,ttml_xgb,17-130,1.052364481080487,0.3946747642591708,0.26387400597351635,157750,137235.7775416887,,"[1.0378959373333996, 0.26387400597351635, 1.4704973967046253, 0.8181944281320006, 0.9846847009034397, 0.6517970451010523, 1.3196941458786624, 1.0590525992473803, 1.841003173718961, 1.2519395790099692, 0.7368524304637366, 1.1928883304991016]",data
ai4i2020,ttml_xgb,20-68,0.7833104917042525,0.7695464300567698,0.2191653312417346,80109,392968.6126144889,,"[0.8921919452743865, 0.6274037344044158, 0.29316237318945265, 0.26657033907880495, 0.5216570585564275, 0.346294991129957, 0.6488198757246497, 0.4581039829392102, 2.9731778153968564, 0.2191653312417346, 0.4080470483700085, 1.7451314051451263]",data
power_plant,ttml_mlp2,17-115,14.315133570325335,1.9363745139409954,11.567615352950307,70380,491192.86380377196,,"[15.340119986746192, 14.303867173986566, 13.113266005645812, 15.873120990894265, 13.31421948590604, 11.567615352950307, 16.02800610864067, 18.992794512721932, 13.102424449364943, 12.239992736854397, 14.530956574464659, 13.375219465728245]",data
online_shoppers,ttml_rf,14-98,1.5628974214804767,0.6348270980685842,0.34807648662459983,86238,123706.10493649707,,"[1.5657730285021516, 1.6130306480174101, 0.6699944167700094, 0.34807648662459983, 1.4636256156376206, 1.6118277724637675, 2.0527715114436105, 1.205827943823897, 2.9323043718909334, 2.021779476841543, 1.8404791562691203, 1.4292786294810562]",data
gas_turbine,ttml_xgb,5-182,1.0711389878958444,0.08305877720421759,0.9723738798671248,35995,928280.1096853302,,"[0.9723738798671248, 1.046885263047433, 1.0968178980257344, 1.0509377095193002, 1.2126082367179816, 1.0501375977754683, 1.0304237405082923, 1.0381254022180213, 1.017874568133893, 1.0634878771139082, 1.2722793768526386, 1.0017163049703353]",data
ai4i2020,ttml_xgb,10-115,0.3563709305237379,0.153486930190501,0.1909732236409089,32119,1298915.007331862,,"[0.4108969315000626, 0.7353138898934808, 0.23232714958942977, 0.21815713298033537, 0.3201709791882247, 0.3454012109150379, 0.23816322110874072, 0.507663311053598, 0.45599671926606256, 0.41531289316895287, 0.20607450398002114, 0.1909732236409089]",data
census_income,ttml_mlp1,14-48,1.1003530251750766,0.31252056482908813,0.5997984394628012,25754,222569.08439352884,,"[0.9596008593376144, 1.1136781797344835, 1.363803982878204, 1.1061497750226308, 1.09872491474772, 1.0162093913411228, 1.6065819726389987, 0.5997984394628012, 0.7456245106181468, 0.7255311867302989, 1.235049513937144, 1.6334835756517545]",data
gas_turbine,ttml_xgb,4-30,3.2289485278225905,0.643234381944969,2.4233755768304084,4048,1534211.4127644214,,"[4.693951229712805, 3.3470169738721194, 3.4375574368920407, 2.4233755768304084, 4.200950318890874, 3.468258188238863, 2.720514996141104, 3.0641809481489957, 2.920437513328212, 2.4303293144432287, 3.0689071653226323, 2.9719026720498043]",data
online_shoppers,ttml_xgb,20-35,1.4752583658909522,0.1712438730551583,1.1370232089230652,78304,81879.79251346251,,"[1.3735536790814955, 1.4541383094238987, 1.6151649153650658, 1.3801740190018352, 1.484379698262081, 1.74478503261862, 1.350103336812738, 1.4129667593871613, 1.6594032983059945, 1.1370232089230652, 1.3696651881165824, 1.7217429453928865]",data
census_income,ttml_mlp2,15-37,6.0572525142522196,2.366512024468965,1.9786478744382037,25630,80914.57071556292,,"[3.1638068094251484, 10.690354899231263, 1.9786478744382037, 9.234464393114868, 4.523614555637368, 8.15518369895482, 5.988445870811485, 7.168078440836961, 5.7414515579944885, 5.96017354052449, 5.527261196992741, 4.555547333064797]",data
gas_turbine,ttml_rf,16-96,1.121313615477488,0.13168255760348113,0.9344111123908666,193536,73951.77226527159,,"[0.9344111123908666, 1.0404897988261461, 1.119603675026085, 1.0382778232650556, 1.0919172781622244, 1.3227924968423463, 1.0695796662859758, 1.1172670035577041, 1.225392823170239, 0.9661313938380934, 1.405294507937516, 1.124605806427602]",data
bank_marketing,ttml_mlp1,6-23,1.33932294203806,2.3602092747723553,0.35736302928748803,5190,546757.8510076791,,"[0.3993618590595195, 0.3997187771115073, 0.6723231832054684, 0.5189007691273564, 0.6108487500419134, 9.084102462502692, 0.38391623973554534, 0.4339564367982969, 0.35736302928748803, 1.2205581744229097, 0.493906997186117, 1.4969186259779017]",data
online_shoppers,ttml_mlp2,14-76,4.1740188025051905,1.9487011249892516,1.9538461350425462,71412,174327.45785304465,,"[3.1531339293708522, 2.258052167338392, 4.350182018873855, 4.243435860302735, 1.9538461350425462, 4.003652075096181, 8.069792296691181, 2.983633856303508, 3.000816090111767, 4.337735713769758, 3.403987384456474, 8.329958102705039]",data
ai4i2020,ttml_xgb,20-63,0.6819958529645654,0.5619913477808587,0.21856350253764067,75209,414656.2572896829,,"[0.3806461103848934, 0.25605037800204916, 0.6094964323104427, 0.21856350253764067, 0.4708498146069223, 0.3968832478784369, 2.2091109417592802, 0.6887751716877176, 0.29246309361018724, 0.5626162193746107, 0.5997974280404917, 1.4986978953821142]",data
